Plate,Experiment,Hour,Magnification,Well,Student,Animal,Length,Width,Radius,Volume,Area
p35,growth,35,2X,F03,Izzy,860,679.8624981,32.8348953,16.41744765,53065.731965694205,21395.452778763567
p35,growth,35,2X,F04,Izzy,861,687.3359033999999,30.733514699999997,15.366757349999999,47001.8866003863,20245.255045595753
p35,growth,35,2X,F04,Izzy,862,594.2295918,32.4627072,16.2313536,45336.2449659371,18501.434669799757
p35,growth,35,2X,F04,Izzy,863,652.119663,29.979257399999998,14.989628699999999,42431.73979369245,18741.398520627492
p35,growth,35,2X,F04,Izzy,864,678.0839000999999,32.3144907,16.15724535,51262.50984938869,21001.53317487982
p35,growth,35,2X,F04,Izzy,865,643.9941051,31.0530036,15.5265018,44958.40767091923,19171.975773819257
p35,growth,35,2X,F05,Izzy,866,636.5239935,30.9838359,15.49191795,44239.16775581806,18908.50804200059
p35,growth,35,2X,F05,Izzy,867,650.9602806,33.6714951,16.83574755,53431.958500331326,21012.34907863316
p35,growth,35,2X,F05,Izzy,868,668.7726101999999,31.283562599999996,15.641781299999998,47384.10587066859,20053.68381990473
p35,growth,35,2X,F05,Izzy,869,664.2931781999999,33.141209399999994,16.570604699999997,52822.420715761175,21102.892055856177
p35,growth,35,2X,F05,Izzy,870,648.1869852,30.489780899999996,15.244890449999998,43624.52542932451,18946.180953406732
p35,growth,35,2X,F06,Izzy,871,647.9103144,32.2584978,16.1292489,48811.81700942305,20036.73902026101
p35,growth,35,2X,F06,Izzy,872,611.8969986,34.8671082,17.4335541,53855.73826140175,20459.335440242547
p35,growth,35,2X,F06,Izzy,873,674.5892844,32.6800914,16.3400457,52158.82088500157,21130.21072595045
p35,growth,35,2X,F06,Izzy,874,673.1927555999999,31.441660199999998,15.720830099999999,48180.59680193585,20287.58761651823
p35,growth,35,2X,F06,Izzy,875,655.3606637999999,32.60763,16.303815,50447.615238339466,20485.314734632495
p36,growth,36,2X,F01,Izzy,876,679.0522479,34.0930887,17.04654435,57142.29642575619,22188.95238030646
p36,growth,36,2X,F01,Izzy,877,690.2211845999999,29.6433,14.82165,43909.974508550935,19608.671399530795
p36,growth,36,2X,F01,Izzy,878,665.2845818999999,30.2229912,15.1114956,43995.08386006002,19273.276077803475
p36,growth,36,2X,F01,Izzy,879,645.3313473,29.544489000000002,14.772244500000001,40780.96789930514,18278.30968128215
p36,growth,36,2X,F01,Izzy,880,670.2383067000001,30.6577596,15.3288798,45607.03894399544,19695.385504752347
p36,growth,36,2X,F02,Izzy,881,654.4680711,30.9838359,15.49191795,45486.3022979189,19438.808687095025
p36,growth,36,2X,F02,Izzy,882,667.9821222,31.507534200000002,15.753767100000001,48008.205598599656,20173.500082424394
p36,growth,36,2X,F02,Izzy,883,673.495776,30.068187299999998,15.034093649999999,44083.003016337534,19410.051005568243
p36,growth,36,2X,F02,Izzy,884,656.0226975,34.1392005,17.06960025,55353.789753902274,21469.06130380659
p36,growth,36,2X,F02,Izzy,885,739.6892649,31.089234299999998,15.544617149999999,51759.6307430653,22032.040191305325
p36,growth,36,2X,F03,Izzy,886,655.5187613999999,30.1801731,15.09008655,43226.53064374247,18964.847922827747
p36,growth,36,2X,F03,Izzy,887,607.7897547,29.956201500000002,14.978100750000001,39486.50206605911,17460.35628088362
p36,growth,36,2X,F03,Izzy,888,695.0135180999999,30.282277800000003,15.141138900000001,46141.544961433334,20169.768021293516
p36,growth,36,2X,F03,Izzy,889,682.3722975000001,32.3869521,16.19347605,51818.3221925285,21181.10070110927
p36,growth,36,2X,F03,Izzy,890,648.924774,32.274966299999996,16.137483149999998,48938.17292744786,20078.19770648221
p36,growth,36,2X,F04,Izzy,891,666.6580548,32.4857631,16.24288155,50934.386371393965,20758.809086366622
p36,growth,36,2X,F04,Izzy,892,684.1311333,29.9759637,14.98798185,44504.86261885367,19654.599745139454
p36,growth,36,2X,F04,Izzy,893,703.4355089999999,30.591885599999998,15.295942799999999,47660.49869676077,20621.731143474186
p36,growth,36,2X,F04,Izzy,894,641.9717733,31.0167729,15.50838645,44712.706130423205,19089.777684622637
p36,growth,36,2X,F04,Izzy,895,715.0194518999999,30.6017667,15.30088335,48476.65650221142,20966.51025928064
p36,growth,36,2X,F08,Izzy,896,735.4930910999999,35.2854081,17.64270405,66296.51335081112,24864.521136752977
p36,growth,36,2X,F08,Izzy,897,688.3964748,30.3876762,15.1938381,46020.93305923934,20048.178927814173
p36,growth,36,2X,F08,Izzy,898,648.6777464999999,32.0246451,16.01232255,48163.65669977421,19914.92771499821
p36,growth,36,2X,F09,Izzy,899,641.2702151999999,32.0839317,16.04196585,47790.11074874086,19725.108677076743
p36,growth,36,2X,F09,Izzy,900,674.6946827999999,32.390245799999995,16.195122899999998,51245.71734327888,20946.059314681508
p37,growth,37,2X,F02,Izzy,901,676.3053021,32.8151331,16.40756655,52724.55636960914,21271.23646424492
p37,growth,37,2X,F02,Izzy,902,688.8378306,34.491626399999994,17.245813199999997,59328.87848203684,22770.267915141776
p37,growth,37,2X,F02,Izzy,903,635.1142899,32.1695679,16.08478395,47584.34999075722,19588.86955133102
p37,growth,37,2X,F02,Izzy,904,790.9062999,33.5825652,16.7912826,64576.50995997554,25439.559217161244
p37,growth,37,2X,F02,Izzy,905,644.5408593,30.298746299999998,15.149373149999999,42837.24900739447,18722.1018563016
p37,growth,37,2X,F03,Izzy,906,684.2826435,31.0859406,15.5429703,47872.4166684534,20386.880243506108
p37,growth,37,2X,F03,Izzy,907,674.8198434,32.4594135,16.22970675,51474.36329035776,20994.663566146286
p37,growth,37,2X,F03,Izzy,908,771.4932321,35.3611632,17.6805816,69840.44656173792,26132.121131238637
p37,growth,37,2X,F03,Izzy,909,750.2455734,32.5252875,16.26264375,57460.25270429532,23377.220274360203
p37,growth,37,2X,F03,Izzy,910,739.7650199999999,32.8250142,16.4125071,57706.59359315294,23264.50897363646
p37,growth,37,2X,F04,Izzy,911,669.8200068,35.1009609,17.55048045,59747.25103381115,22535.81520627269
p37,growth,37,2X,F04,Izzy,912,647.8872585,32.327665499999995,16.163832749999997,49019.61865153535,20078.990270466085
p37,growth,37,2X,F04,Izzy,913,676.1076800999999,32.6702103,16.33510515,52244.614759089556,21171.137252459826
p37,growth,37,2X,F04,Izzy,914,712.2955619999999,34.142494199999994,17.071247099999997,60113.57116155512,23303.700613335634
p37,growth,37,2X,F04,Izzy,915,645.2457111,32.4989379,16.24946895,49338.42302465112,20103.486090371905
p37,growth,37,2X,F08,Izzy,916,657.7815333,32.8151331,16.40756655,51280.4489683503,20691.448287487383
p37,growth,37,2X,F08,Izzy,917,674.2006277999999,29.7816354,14.8908177,43292.038834522355,19245.094098115853
p37,growth,37,2X,F08,Izzy,918,779.5133916,34.419165,17.2095825,66856.87033377931,25699.27753515237
p37,growth,37,2X,F08,Izzy,919,657.2775972000001,33.6714951,16.83574755,53950.494897196484,21215.239187941643
p37,growth,37,2X,F08,Izzy,920,716.2512957,30.1175928,15.0587964,47035.71354240246,20670.169938994026
p37,growth,37,2X,F09,Izzy,921,676.2262532999999,31.158402000000002,15.579201000000001,47529.602438172704,20194.970490191914
p37,growth,37,2X,F09,Izzy,922,645.7595282999999,29.6433,14.82165,41081.44614938102,18351.54768434417
p37,growth,37,2X,F09,Izzy,923,718.3823196,32.7854898,16.3927449,55903.730462410094,22567.829058726264
p37,growth,37,2X,F09,Izzy,924,677.2374192,32.5318749,16.26593745,51889.67313093107,21116.54760373159
p37,growth,37,2X,F09,Izzy,925,679.9382532,32.9567622,16.4783811,53466.32742413054,21477.243467618482
p38,growth,38,2X,F01,Izzy,926,647.5677696,31.1188776,15.5594388,45399.897852927425,19318.718744507358
p38,growth,38,2X,F01,Izzy,927,750.7363347,35.012031,17.5060155,66626.0162035004,25180.930963083505
p38,growth,38,2X,F01,Izzy,928,763.7596245,35.199771899999995,17.599885949999997,68510.66707560502,25753.20225586176
p38,growth,38,2X,F01,Izzy,929,640.9935443999999,32.772315,16.3861575,49841.338687497984,20139.676334396077
p38,growth,38,2X,F01,Izzy,930,662.0600496,32.1267498,16.0633749,49471.23658104054,20388.497986679507
p38,growth,38,2X,F02,Izzy,931,640.8156845999999,32.442944999999995,16.221472499999997,48830.98393871811,19931.76371106088
p38,growth,38,2X,F02,Izzy,932,793.4951481,36.1714134,18.0857067,75161.77637554135,27489.98856033581
p38,growth,38,2X,F02,Izzy,933,773.3344104,32.801958299999995,16.400979149999998,60240.515711102744,24298.457846225265
p38,growth,38,2X,F02,Izzy,934,763.1667585,34.6365492,17.3182746,66284.27060339673,25321.545234483026
p38,growth,38,2X,F02,Izzy,935,791.904291,36.8960274,18.4480137,78046.55074828328,27984.70384309293
p38,growth,38,2X,F03,Izzy,936,629.2317416999999,33.743956499999996,16.871978249999998,51870.97715643359,20358.22144234266
p38,growth,38,2X,F03,Izzy,937,811.1757297,32.4231828,16.2115914,61737.357900114795,25188.149705590524
p38,growth,38,2X,F03,Izzy,938,771.1309250999999,33.8625297,16.93126485,64016.02739647288,25012.919536077367
p38,growth,38,2X,F03,Izzy,939,809.4300687,32.9337063,16.46685315,63559.77507350283,25529.916964436157
p38,growth,38,2X,F03,Izzy,940,718.5667668,32.6273922,16.3136961,55380.0898707039,22464.742989452705
p38,growth,38,2X,F04,Izzy,941,659.0331393,32.4627072,16.2313536,50280.376905281126,20507.98172310496
p38,growth,38,2X,F04,Izzy,942,758.53911,32.60763,16.303815,58389.96949043383,23694.346755680723
p38,growth,38,2X,F04,Izzy,943,768.0315533999999,34.735360199999995,17.367680099999998,67087.94331036016,25554.959099384163
p38,growth,38,2X,F04,Izzy,944,762.9526679999999,33.7011384,16.8505692,62734.8032616572,24630.817884333894
p38,growth,38,2X,F04,Izzy,945,808.5868815,32.854657499999995,16.427328749999997,63189.13075605562,25442.215752565276
p38,growth,38,2X,F05,Izzy,946,792.6552545999999,37.264921799999996,18.632460899999998,79690.50392945841,28291.193152400996
p38,growth,38,2X,F05,Izzy,947,740.3315363999999,32.6899725,16.34498625,57276.591040424544,23186.463228504766
p38,growth,38,2X,F05,Izzy,948,721.9526903999999,32.7031473,16.35157365,55899.721209137155,22622.51888125081
p38,growth,38,2X,F05,Izzy,949,655.8316629,34.626668099999996,17.313334049999998,56929.26677778039,21769.304821926595
p38,growth,38,2X,F05,Izzy,950,724.94337,34.9165137,17.45825685,63986.39353801515,24253.224653577
p39,growth,39,2X,F01,Izzy,951,778.7064351,38.2233885,19.11169425,82367.13017188165,28510.303832019756
p39,growth,39,2X,F01,Izzy,952,806.693004,39.919644,19.959822,93068.64941225623,30841.137138956736
p39,growth,39,2X,F01,Izzy,953,744.6331086,38.2332696,19.1166348,78803.77503948896,27275.10131185775
p39,growth,39,2X,F01,Izzy,954,798.3237122999999,38.4111294,19.2055647,85273.67592387657,29369.060365422774
p39,growth,39,2X,F01,Izzy,955,778.8118335,36.961901399999995,18.480950699999998,77030.54167322203,27573.093635770154
p39,growth,39,2X,F02,Izzy,956,725.6152847999999,34.8671082,17.4335541,63864.58333031818,24241.253093337742
p39,growth,39,2X,F02,Izzy,957,760.7590637999999,35.2294152,17.6147076,68356.49801377248,25674.063911688074
p39,growth,39,2X,F02,Izzy,958,792.6486672,36.504077099999996,18.252038549999998,76468.97722959695,27713.337343798827
p39,growth,39,2X,F02,Izzy,959,761.338755,33.730781699999994,16.865390849999997,62712.2743285025,24600.558485744445
p39,growth,39,2X,F02,Izzy,960,750.3180348,33.990984,16.995492,62761.69460798922,24433.02404577355
p39,growth,39,2X,F03,Izzy,961,765.4196493,36.757692,18.378846,74871.73161409066,26951.223793390494
p39,growth,39,2X,F03,Izzy,962,787.6554179999999,37.3275021,18.66375105,79454.02882766807,28160.691022704603
p39,growth,39,2X,F03,Izzy,963,788.742339,38.2233885,19.11169425,83428.67090875465,28876.194650416302
p39,growth,39,2X,F03,Izzy,964,799.2031301999999,36.2405811,18.12029055,75992.24651300549,27739.862963578427
p39,growth,39,2X,F03,Izzy,965,782.1187083,36.6424125,18.32120625,76026.0794264576,27450.33510298321
p39,growth,39,2X,F04,Izzy,966,799.7762339999999,39.0896316,19.5448158,88473.5495010252,29941.998003822413
p39,growth,39,2X,F04,Izzy,967,677.9850891,32.8348953,16.41744765,52919.19338905201,21336.655075225717
p39,growth,39,2X,F04,Izzy,968,797.2763156999999,36.7774542,18.3887271,78071.76384194707,28083.214450162468
p39,growth,39,2X,F04,Izzy,969,715.3652903999999,35.206359299999995,17.603179649999998,64193.62484122094,24132.916638191364
p39,growth,39,2X,F04,Izzy,970,797.3520708,34.5278571,17.26392855,68819.44714448751,26367.92000374824
p39,growth,39,2X,F05,Izzy,971,767.5473794999999,35.6081907,17.80409535,70457.43186851917,26180.660017775066
p39,growth,39,2X,F05,Izzy,972,749.1026595,33.3058944,16.6529472,60159.655712683096,23901.965717995452
p39,growth,39,2X,F05,Izzy,973,774.9516170999999,37.192460399999995,18.596230199999997,77607.94953363178,27608.146972912673
p39,growth,39,2X,F05,Izzy,974,779.5364475,39.432176399999996,19.716088199999998,87752.54551734409,29443.13994840432
p39,growth,39,2X,F05,Izzy,975,797.2894904999999,36.0462528,18.0231264,74999.45190432241,27525.323017372768
p40,growth,40,2X,F03,Izzy,976,826.5507213,39.326778,19.663389,92548.21443331378,31127.97566268792
p40,growth,40,2X,F03,Izzy,977,778.6438548,38.5856955,19.29284775,83929.24718160689,28778.24048855594
p40,growth,40,2X,F03,Izzy,978,761.2234755,37.119999,18.5599995,75936.37942767849,27068.303379399586
p40,growth,40,2X,F03,Izzy,979,765.5118729,38.2892625,19.14463125,81250.81676609785,28077.55955089031
p40,growth,40,2X,F03,Izzy,980,809.7792009,37.264921799999996,18.632460899999998,81412.07948451687,28899.84634492652
p40,growth,40,2X,F04,Izzy,981,802.4474246999999,39.5244,19.7622,90754.66563586447,30375.724776632367
p40,growth,40,2X,F04,Izzy,982,766.0092216,33.4870479,16.74352395,62188.42048908795,24571.97574878683
p40,growth,40,2X,F04,Izzy,983,784.1871518999999,36.6424125,18.32120625,76227.14309589028,27522.627658284844
p40,growth,40,2X,F04,Izzy,984,826.05996,35.9210922,17.9605461,77167.14630392924,28415.488831966402
p40,growth,40,2X,F04,Izzy,985,761.0653779,36.369035399999994,18.184517699999997,72879.82692503279,26515.208306469474
p40,growth,40,2X,F07,Izzy,986,731.9424825,35.341401,17.6707005,66186.02209763502,24784.289086358687
p40,growth,40,2X,F07,Izzy,987,801.6009438,33.8757045,16.93785225,66597.31088854738,26007.17656222315
p40,growth,40,2X,F07,Izzy,988,828.9057167999999,40.2391329,20.11956645,97168.20141596103,31940.51054127559
p40,growth,40,2X,F07,Izzy,989,765.9005295,32.5252875,16.26264375,58659.243761988706,23862.887538236006
p40,growth,40,2X,F07,Izzy,990,837.6109658999999,37.2221037,18.61105185,84016.77086102605,29854.754884518024
p40,growth,40,2X,F08,Izzy,991,770.4919473,36.7543983,18.37719915,75354.38689334123,27126.62852461666
p40,growth,40,2X,F08,Izzy,992,788.5578917999999,37.248453299999994,18.624226649999997,79208.5151371109,28133.118198206364
p40,growth,40,2X,F08,Izzy,993,870.063792,40.015161299999995,20.007580649999998,100860.71469069071,33333.61805854057
p40,growth,40,2X,F08,Izzy,994,767.8998054,40.2292518,20.1146259,89972.59988610438,29591.784244856615
p40,growth,40,2X,F08,Izzy,995,813.774459,29.5411953,14.77059765,51414.06999085113,23022.48417706914
p40,growth,40,2X,F10,Izzy,996,806.2516482,41.2305366,20.6152683,99227.12110292888,31836.550194097137
p40,growth,40,2X,F10,Izzy,997,791.1105093,35.6674773,17.83373865,72862.44535470546,27025.87495992065
p40,growth,40,2X,F10,Izzy,998,757.2907977,37.4559564,18.7279782,76917.69529526857,27172.787535886633
p40,growth,40,2X,F10,Izzy,999,799.4238081,37.1035305,18.55176525,79676.33548433974,28408.205717887555
p40,growth,40,2X,F10,Izzy,1000,800.1879465,37.248453299999994,18.624226649999997,80376.72278975084,28546.31393704797
p41,growth,41,2X,F01,Izzy,1001,762.6002421,39.662735399999995,19.831367699999998,86852.84838232519,28974.578708004505
p41,growth,41,2X,F01,Izzy,1002,825.038913,38.4638286,19.2319143,88369.26763093505,30389.468484898705
p41,growth,41,2X,F01,Izzy,1003,810.9682266,40.314887999999996,20.157443999999998,95423.7667906709,31310.890469262242
p41,growth,41,2X,F01,Izzy,1004,824.0771526,39.6462669,19.82313345,93776.5553553917,31287.319008985734
p41,growth,41,2X,F01,Izzy,1005,790.1421615,38.3584302,19.1792151,84168.32586620412,29029.428378148656
p41,growth,41,2X,F02,Izzy,1006,787.8036344999999,37.6535784,18.8267892,80863.45496258412,28412.013325851076
p41,growth,41,2X,F02,Izzy,1007,785.0402202,39.201617399999996,19.600808699999998,87341.70808392204,29476.779470188492
p41,growth,41,2X,F02,Izzy,1008,830.6678463,41.6290743,20.81453715,104217.9938821541,33113.76881835112
p41,growth,41,2X,F02,Izzy,1009,810.0295220999999,35.8189875,17.90949375,75240.08195923115,27787.041572533817
p41,growth,41,2X,F02,Izzy,1010,763.8847850999999,35.084492399999995,17.542246199999997,68073.80978998546,25673.048742717132
p41,growth,41,2X,F03,Izzy,1011,800.2999323,39.3465402,19.6732701,89699.01672139585,30158.439772470527
p41,growth,41,2X,F03,Izzy,1012,812.8192859999999,36.780747899999994,18.390373949999997,79608.03668010046,28631.010566225035
p41,growth,41,2X,F03,Izzy,1013,801.456021,39.422295299999995,19.711147649999997,90174.8256393449,30259.975667508796
p41,growth,41,2X,F03,Izzy,1014,810.2567874,40.252307699999996,20.126153849999998,95044.29361946521,31234.972390316216
p41,growth,41,2X,F03,Izzy,1015,798.8704664999999,33.0753354,16.5376677,63271.288880773405,25306.573592696666
p41,growth,41,2X,F04,Izzy,1016,773.6473119,36.2307,18.11535,73522.16252391957,26849.153927834253
p41,growth,41,2X,F04,Izzy,1017,795.2770398,41.082320100000004,20.541160050000002,97174.02018767987,31292.062451915837
p41,growth,41,2X,F04,Izzy,1018,742.7886366,33.9843966,16.9921983,62107.80483048224,24184.223874824813
p41,growth,41,2X,F04,Izzy,1019,759.8434152,33.902054099999994,16.951027049999997,63226.323800026315,24677.11707269492
p41,growth,41,2X,F04,Izzy,1020,757.5081819,32.0345262,16.0172631,56278.918082423435,23246.400518917366
p41,growth,41,2X,F06,Izzy,1021,815.6650428,40.001986499999994,20.000993249999997,94492.37605535882,31247.07828132953
p41,growth,41,2X,F06,Izzy,1022,838.1017271999999,40.7595375,20.37976875,100803.82976455864,32711.105949087625
p41,growth,41,2X,F06,Izzy,1023,797.0852810999999,39.5836866,19.7918433,90418.86897992363,30218.837090425328
p41,growth,41,2X,F06,Izzy,1024,813.6591794999999,39.293841,19.6469205,90952.21856348099,30618.740653275087
p41,growth,41,2X,F06,Izzy,1025,835.3020822,37.8544941,18.92724705,86656.32333031853,30278.611325504582
p42,growth,42,2X,F01,Izzy,1026,829.8147779999999,39.46511339999999,19.732556699999996,93568.5020155987,31360.33851500378
p42,growth,42,2X,F01,Izzy,1027,822.5291136,41.7048294,20.8524147,103572.81464389898,32850.27867392603
p42,growth,42,2X,F01,Izzy,1028,766.8820521,36.975076200000004,18.487538100000002,75904.67601674801,27162.18807003199
p42,growth,42,2X,F01,Izzy,1029,793.2645891,35.2261215,17.61306075,71263.89036676784,26763.82755201501
p42,growth,42,2X,F01,Izzy,1030,818.2802406,37.139761199999995,18.569880599999998,81715.05548924206,29103.927198970403
p42,growth,42,2X,F02,Izzy,1031,792.8792262,38.1838641,19.09193205,83692.89532582354,28997.00302775774
p42,growth,42,2X,F02,Izzy,1032,788.8213877999999,41.8102278,20.9051139,99831.02879731104,31589.056328358667
p42,growth,42,2X,F02,Izzy,1033,807.3682124999999,42.2449962,21.1224981,104314.33625223915,32664.86572057489
p42,growth,42,2X,F02,Izzy,1034,797.7308463,37.6008792,18.8004396,81653.38380108181,28728.282147293437
p42,growth,42,2X,F02,Izzy,1035,815.2467429,43.875377699999994,21.937688849999997,113619.43108362159,34255.22647315801
p42,growth,42,2X,F04,Izzy,1036,861.071991,39.7121409,19.85607045,98312.30213370691,32740.60149790504
p42,growth,42,2X,F04,Izzy,1037,847.1594022,40.001986499999994,20.000993249999997,98140.90418380669,32448.734313753692
p42,growth,42,2X,F04,Izzy,1038,838.5397892999999,42.4129749,21.20648745,109205.10676010502,34055.774929519364
p42,growth,42,2X,F04,Izzy,1039,809.6408654999999,39.662735399999995,19.831367699999998,92210.3239067488,30754.17529475873
p42,growth,42,2X,F04,Izzy,1040,786.6508395,36.6424125,18.32120625,76466.62657476868,27608.734077656867
p42,growth,42,2X,F05,Izzy,1041,803.5705763999999,37.791913799999996,18.895956899999998,83089.01272770908,29084.74134563353
p42,growth,42,2X,F05,Izzy,1042,778.6076241,37.1035305,18.55176525,77601.64463440163,27671.520107612156
p42,growth,42,2X,F05,Izzy,1043,842.5745718,37.3900824,18.6950412,85279.17584758067,30166.504523611547
p42,growth,42,2X,F05,Izzy,1044,812.7303560999999,36.2504622,18.1252311,77320.62922525345,28215.14866883813
p42,growth,42,2X,F05,Izzy,1045,832.9273244999999,39.086337900000004,19.543168950000002,92125.29161905452,31175.390173121275
p42,growth,42,2X,F07,Izzy,1046,763.3907300999999,37.248453299999994,18.624226649999997,76680.54156763433,27238.97244898837
p42,growth,42,2X,F07,Izzy,1047,853.6809281999999,36.082483499999995,18.041241749999998,80465.59449146852,29493.765225093637
p42,growth,42,2X,F07,Izzy,1048,835.5655782,41.8497522,20.9248761,105946.8683172381,33484.80977639194
p42,growth,42,2X,F07,Izzy,1049,805.0066295999999,41.50062,20.75031,100376.12564246841,31995.814754806153
p42,growth,42,2X,F07,Izzy,1050,847.4097233999998,39.6330921,19.81654605,96367.6254064535,32158.95810368165
p43,growth,43,2X,F01,Izzy,1051,832.7527584,36.2307,18.11535,79139.1409283938,28891.691529461244
p43,growth,43,2X,F01,Izzy,1052,849.4221740999999,43.9445454,21.9722727,118755.94175141616,35741.69602031528
p43,growth,43,2X,F01,Izzy,1053,831.9095712,40.901166599999996,20.450583299999998,100755.6277759819,32583.19854939445
p43,growth,43,2X,F01,Izzy,1054,855.7131410999999,41.566494,20.783247,107037.70594696254,34056.95771705516
p43,growth,43,2X,F01,Izzy,1055,783.1595175,39.46511339999999,19.732556699999996,88307.73424926166,29604.114924171852
p43,growth,43,2X,F02,Izzy,1056,842.7326694,40.8583485,20.42917425,101852.86476728207,32970.88016407778
p43,growth,43,2X,F02,Izzy,1057,825.1245491999999,36.12859529999999,18.064297649999997,77972.85975435791,28547.40041039144
p43,growth,43,2X,F02,Izzy,1058,846.7411023,39.6956724,19.8478362,96595.91686684001,32184.421163106454
p43,growth,43,2X,F02,Izzy,1059,817.6050321,38.3419617,19.17098085,87018.98545180226,30021.317449306185
p43,growth,43,2X,F02,Izzy,1060,812.5920207,38.2266822,19.1133411,85966.16781232099,29748.27388482915
p43,growth,43,2X,F03,Izzy,1061,818.1320241,40.252307699999996,20.126153849999998,95968.070279997,31537.32953311363
p43,growth,43,2X,F03,Izzy,1062,849.6889637999999,41.2404177,20.62020885,104623.17367018801,33552.825083394055
p43,growth,43,2X,F03,Izzy,1063,797.0259945,42.5513103,21.27565515,104476.87252857223,32481.96358964364
p43,growth,43,2X,F03,Izzy,1064,838.0786713,41.467683,20.7338415,104334.06532776129,33278.50819107365
p43,growth,43,2X,F03,Izzy,1065,814.1960526,40.193021099999996,20.096510549999998,95225.24449475686,31339.986233471245
p43,growth,43,2X,F04,Izzy,1066,745.2193871999999,39.7055535,19.85277675,85056.68558941629,28347.61236723252
p43,growth,43,2X,F04,Izzy,1067,822.0515270999999,40.001986499999994,20.000993249999997,95232.23132005872,31490.752308402367
p43,growth,43,2X,F04,Izzy,1068,873.5880510000001,40.4927478,20.2463739,103701.009471942,33867.57595260317
p43,growth,43,2X,F04,Izzy,1069,826.2806378999999,40.1469093,20.07345465,96416.999385073,31766.784644648647
p43,growth,43,2X,F04,Izzy,1070,829.6896174,40.8023556,20.4011778,100001.82600602062,32418.086223036935
p43,growth,43,2X,F06,Izzy,1071,775.0866588,39.2674914,19.6337457,86524.35649261382,29153.510589537447
p43,growth,43,2X,F06,Izzy,1072,840.8354982,41.1811311,20.59056555,103235.57524360045,33156.83182708526
p43,growth,43,2X,F06,Izzy,1073,897.0457823999999,41.3589909,20.67949545,111090.33553547686,35517.4732900662
p43,growth,43,2X,F06,Izzy,1074,803.1127521,38.322199499999996,19.161099749999998,85388.45949292013,29476.115814907695
p43,growth,43,2X,F06,Izzy,1075,792.1052067,41.665305,20.8326525,99552.87358398538,31610.06492882023
p44,growth,44,2X,F01,Izzy,1076,831.264006,42.4327371,21.21636855,108358.47162556002,33777.16933425709
p44,growth,44,2X,F01,Izzy,1077,829.551282,41.7048294,20.8524147,104457.04565051736,33129.61243055796
p44,growth,44,2X,F01,Izzy,1078,847.6304012999999,42.719289,21.3596445,111989.2557246218,34672.1420631233
p44,growth,44,2X,F01,Izzy,1079,850.9241013,40.6179084,20.3089542,101636.04061749205,33094.209080107525
p44,growth,44,2X,F01,Izzy,1080,844.8900428999999,44.224509899999994,22.112254949999997,119632.18947514762,35778.226219912605
p44,growth,44,2X,F02,Izzy,1081,833.4082046999999,40.001986499999994,20.000993249999997,96547.86873763749,31924.062285373555
p44,growth,44,2X,F02,Izzy,1082,856.131441,42.0210246,21.0105123,109444.89869180415,34446.13700294284
p44,growth,44,2X,F02,Izzy,1083,880.7946666,43.0881834,21.5440917,118389.40753232995,36334.54226169793
p44,growth,44,2X,F02,Izzy,1084,847.4755974000001,40.7661249,20.38306245,101964.23495239617,33080.88140196764
p44,growth,44,2X,F02,Izzy,1085,839.0305506,40.9769217,20.48846085,101994.84823688358,32921.8678293387
p44,growth,44,2X,F03,Izzy,1086,813.1256000999999,39.718728299999995,19.859364149999998,92868.85821548267,30929.6090609681
p44,growth,44,2X,F03,Izzy,1087,806.8708637999999,44.0894682,22.0447341,113552.20084103842,34070.14146197465
p44,growth,44,2X,F03,Izzy,1088,909.0710810999999,46.3621212,23.1810606,141464.09974111366,40345.7360772905
p44,growth,44,2X,F03,Izzy,1089,815.2994421,39.4157079,19.70785395,91701.74681437126,30775.368773354636
p44,growth,44,2X,F03,Izzy,1090,897.7703964,43.8687903,21.93439515,125083.0319645596,37703.11014789569
p44,growth,44,2X,F04,Izzy,1091,821.1885777,40.542153299999995,20.271076649999998,97718.84489614257,31882.61752683852
p44,growth,44,2X,F04,Izzy,1092,822.7399104,39.369596099999995,19.684798049999998,92322.2298562689,31018.765591874322
p44,growth,44,2X,F04,Izzy,1093,851.6487153,39.8504763,19.92523815,97915.02304127935,32496.471934089263
p44,growth,44,2X,F04,Izzy,1094,853.4404880999999,39.5244,19.7622,96521.84523687769,32298.117976970112
p44,growth,44,2X,F04,Izzy,1095,829.6204497,41.632368,20.816184,104103.05582203662,33074.796948433956
p44,growth,44,2X,F06,Izzy,1096,864.1713626999999,42.8082189,21.40410945,114650.50964774692,35419.708621309
p44,growth,44,2X,F06,Izzy,1097,795.7875633,39.5244,19.7622,90001.45305653049,30124.653916854375
p44,growth,44,2X,F06,Izzy,1098,896.7328808999999,43.1013582,21.5506791,120605.41511229951,37000.88608261756
p44,growth,44,2X,F06,Izzy,1099,802.6088159999999,41.8497522,20.9248761,101768.06316290445,32169.272186486807
p44,growth,44,2X,F06,Izzy,1100,761.0719652999999,39.5968614,19.7984307,86391.10983832125,28868.735867445834
p45,growth,45,2X,F01,Izzy,1101,923.9421365999999,42.9399669,21.46998345,123336.0359776276,37976.74570111978
p45,growth,45,2X,F01,Izzy,1102,858.8882679,42.6665898,21.3332949,113196.84886495196,35087.522244684034
p45,growth,45,2X,F01,Izzy,1103,803.3136678,41.2206555,20.61032775,98818.15600608052,31713.407739363687
